userId,userName,debutYear,firstPostTime,firstTitle,firstContentId,latestPostTime,latestTitle,latestContentId,isActiveRecent1Year
11732,もっこもこ,2022,2022-10-10 19:01:02,萌ゆる季節のポタリングVol.1 枚岡神社【日帰り旅行祭】,sm41210442,2026-01-18 20:40:04,萌ゆる季節のポタリングVol.6 小牧長久手,sm45851840,True
25892,投人,2026,2026-03-22 19:00:00,【手抜き車載祭】コスモスとつけ麺と私【半年振りに投稿しました】【東北きりたん車載動画】,sm46085002,2026-08-11 18:30:00,【VOICEVOX5周年文化祭】39アウトレット入間店に行ってきたぞ（再走）【WhiteCUL車載動画】,sm46654352,True
37251,ナカガワP,2022,2022-08-17 21:57:02,Pとゆかりのレンタルおバイク #01 針テラス～月ヶ瀬温泉,sm40938758,2025-08-16 19:02:36,【ギャルゲ車載】「あ、あの、それキミのバイクだよね？よ、よかったら乗せて欲しいんだけど...」 #宮舞モカ,sm45288123,True
41439,みかも,2022,2022-09-13 16:36:03,腹ペコあかりちゃんはお出かけしたい☆ Part1 多摩湖自転車道周辺,sm41074220,2025-10-12 23:59:00,【くまもと動画投稿祭】初熊本旅行　4泊5日ダイジェスト　阿蘇と温泉と飯テロ,sm45495453,True
43993,雪楓,2021,2021-02-22 00:10:03,【CeVIO車載】すずきつづみは北海道を旅したい PartTest【すずきつづみ投稿祭】,sm38312142,2026-07-15 18:00:00,【CeVIO車載】すずきつづみは北海道を旅したい Part26【シンプル車載動画投稿祭2026 編】,sm46545972,True
59802,わいえほ,2022,2022-11-18 15:00:00,カメラ担いで行けるところまで 自転車編#2,sm41387298,2026-05-24 01:53:04,【タンゲコトエ奉納祭2026】南阿蘇サイクリング,sm46348240,True
60115,ODEKO_SUNSHINE,2026,2026-07-03 21:27:25,【VOICEVOX車載】那須高原でソロキャンプ - 燻製を作るよ【Vlog】,sm46505429,2026-07-03 21:27:25,【VOICEVOX車載】那須高原でソロキャンプ - 燻製を作るよ【Vlog】,sm46505429,True
82110,ａｒａ1127,2018,2018-05-06 01:04:25,PCXで往く国道168号線の旅【紲星あかり車載】,sm33164628,2026-07-12 12:34:21,山梨レ●プ！宮入貝絶対殺すマンと化した県民（淫夢要素少）,sm46540203,True
84177,zomuzomu,2014,2014-10-03 05:59:29,【バイク車載動画】葛西臨海公園に日の出を見に行こう【テスト】,sm24604538,2026-07-19 18:00:00,【九州一周完了】八日間で巡る九州一周ツーリング！西と南を目指します #10 一周したのでフェリーで帰ります！,sm46565374,True
97427,ぶらうにー@みりあ,2025,2025-08-24 23:04:04,【A.I.VOICE車載】くるまではしる。＠神戸市須磨区【夜語トバリ】,sm45333566,2025-08-24 23:04:04,【A.I.VOICE車載】くるまではしる。＠神戸市須磨区【夜語トバリ】,sm45333566,True
112753,a2c,2020,2020-09-22 02:43:02,GSF1200で塩屋崎灯台に行ってきたよ,sm37558281,2026-07-19 18:00:00,【スタート・ゴール間距離0km】富士カートコース【シンプル車載動画投稿祭2026】,sm46566422,True
132030,あいへん,2024,2024-08-16 17:23:03,【10秒動画祭～ニコニコ復活編～】涼しさを求めて,sm43976857,2026-07-07 00:00:00,【シンプル車載投稿祭】ちょっと林道お散歩行ってくる【VOICEROID車載】,sm46483363,True
144361,MAK,2024,2024-10-19 09:50:03,【中国うさぎの因幡見聞録】#11_魚料理「海」（鳥取県東伯郡琴浦町）,sm44229922,2026-07-13 17:00:00,【中国うさぎの因幡見聞録】#16_布原駅（岡山県新見市）,sm46543499,True
151187,いわし / 極弱魚類,2024,2024-10-19 22:43:04,【日帰り旅行祭2024】埼玉・群馬レトロ自販機巡り,sm44232356,2026-07-31 22:30:00,【#セイカフェス2026】第16回東北ずん子スタンプラリー(2026)前編　～超ヤバイ！本当に小学５年生か？～,sm46607716,True
158227,ラッチ・アスト,2021,2021-09-25 05:57:02,涼月と行く佐世保旅行R【その２】,sm39385015,2026-03-21 18:05:00,【手抜き車載祭】涼月と行く 新札幌で朝ラー,sm46081612,True
168374,クーデルト,2023,2023-12-04 10:17:02,バイクで撮影に行きたい＃1 CB650F,sm43104241,2026-07-08 03:32:16,シンプル車載動画　　ちょっとサーキット行ってくるレインボースポーツNinja250SL,sm46525374,True
176554,カレント,2025,2025-04-07 19:27:04,GSファンライドに行った話,sm44853711,2026-07-26 21:49:16,GS FUN RIDEに行った話,sm46593909,True
181064,島結しまゆ,2015,2015-05-16 10:00:00,【北海道】旅慣れる為の車載動画part7【番外編】,sm26266008,2026-05-27 23:00:00,【ぬいぐるみ旅行祭】静内の桜と馬とぬい【個人Vtuber】,sm46363154,True
223788,ルズムーン,2020,2020-02-29 19:48:02,【VOICEROID車載】名古屋発！ゆかり達の愉快なバイクツーリング ＃1【ninja400】,sm36438552,2026-07-26 18:00:00,ゆかりの愉快な四国ツーリング　#3［愛媛→徳島］,sm46592072,True
227322,ヶ崎,2021,2021-09-11 19:51:03,ユカリとアカリと納車の日のおじs…お兄さん【VOICEROID車載】,sm39319655,2026-06-26 22:03:31,ユカリとアカリと御嶽エクスプローラーパークとおじs…お兄さん【VOICEROID車載】,sm46481244,True
238298,Makoto,2025,2025-02-26 18:00:00,2017-2018 北海道年越しドライブ part1【VOICEROID車載】【ソフトウェアトーク車載】,sm44699968,2026-07-05 19:12:49,【ソフトウェアトーク車載】2024北海道キャンプ旅 ～神々の遊ぶ庭～【ソフトウェアトーク登山】,sm46516173,True
242905,はづき,2019,2019-10-14 13:00:00,【沼津編-1】まじぇすてぃっく part1 ｢はじめてのみどりいろ｣【ずんきり車載】,sm35812744,2025-12-14 18:13:00,【茨城巡礼編】まじぇすてぃっくX part.8 ｢聖地と！麺を！茨城で！｣【あかり車載】,sm45726435,True
248745,みなづき,2022,2022-07-10 22:33:03,【原付車載祭】琴葉姉妹がハンターカブでお散歩するだけ,sm40750801,2026-07-20 22:44:39,唯世かのんがトレーサーでお散歩するだけ【ソバカラウドン編】(シンプル車載動画投稿祭),sm46572506,True
250064,ぽな粉,2021,2021-10-16 19:00:00,おねちゃんOИ Theチェコバイク その1,sm39489801,2026-07-19 19:00:00,おねちゃんOИ Theチェコバイク その48,sm46565911,True
252743,やくさん,2024,2024-05-26 22:11:02,恒見朽網線曽根新田工区、供用開始当日に車で走ってきた,sm43837841,2026-01-20 21:00:00,東北イタコ・MAZDA2爆走◯◯ドライ部　#1 MAZDA2を受領しましたわ,sm45856553,True
258741,いつ,2022,2022-10-26 06:48:02,【VOICEROID車載】沼津人の110CC【びゅうお】,sm41282854,2026-07-07 00:05:00,【シンプル車載動画投稿祭2026】沼津人の110CC【下田あじさい祭り】,sm46521061,True
275443,DRG,2022,2022-02-19 17:07:03,【VOICEROID車載】part01_動画画投稿テストのために犬吠埼灯台へ行くことにしました。,sm40064736,2026-03-17 18:00:00,【Voicevox車載】#15_レコスタ外部エンコテストと山口市でかつ丼を食べて写真を撮るツーリング,sm46063234,True
298885,ナイトー,2018,2018-08-20 23:06:02,ルーテシアでボイロ実況車載 1（136）,sm33723618,2026-08-01 13:00:00,埼玉→島根の途中で彦根に泊まる【ルーテシアでボイロ実況車載53】,sm46611135,True
312511,じんとり,2022,2022-08-21 20:00:00,【2022初投稿動画祭】三十路ライダーの人生取り戻し旅 with バリオス2 - Part.1「立志、富士山編」,sm40958965,2026-07-20 23:39:03,【シンプル車載動画投稿祭2026】名豊道路で2曲縛りを遵守してみた【音量注意】,sm46572664,True
322237,どね,2023,2023-03-17 19:52:02,【自転車車載】ペダルと脚で #5 - 青森自転車旅その2 新青森・龍飛崎,sm41942796,2026-08-05 00:00:00,ペダルと脚で #32 - 秋葉山登山RTA【ニコニコ登山祭2026】,sm46624151,True
323639,Sir.SR,2019,2019-12-31 17:01:02,【ゆっくり】ろんぐらいだぁ！ 紀伊半島だいたい一周挑戦 1【約700km自転車車載】,sm36162979,2025-12-26 19:19:04,【自転車車載】おにゅう峠【リハビリ】,sm45767774,True
325194,タケシ,2021,2021-06-05 23:24:03,【結月ゆかり車載】ゆかりさんとバイクで。～舞台探訪～ 兵庫県香美町 AIR編,sm38843891,2025-09-28 18:00:00,【結月ゆかり車載】ゆかりさんとバイクで。～オフオフ会と行く 播州アドベンチャーラリー編～,sm45453738,True
326181,沢渡かすが,2025,2025-02-17 22:17:00,【ついなちゃん車載】国道217号走破に付き合わされるついなちゃん,sm44662127,2026-07-17 22:17:00,【ついなちゃん車載】津軽岩木スカイラインの紹介に挑戦するついなちゃん【シンプル車載動画投稿祭2026】,sm46556813,True
339591,水樹赤穂,2017,2017-03-13 00:50:17,【結月ゆかり車載】箱根初詣ツーリング【バンディット250】,sm30812997,2026-07-03 18:00:00,【結月ゆかり車載】赤穗さんは九十九里に行きたい,sm46503235,True
346330,エボっち,2021,2021-07-14 21:58:02,たまに行くなら、こんなツーリング＃０　門真～梅田～難波,sm39030739,2026-08-13 19:24:48,たまに行くならこんなツーリングver2.0【琴葉茜＆結月ゆかり車載動画】＃39　全スーパー戦隊展を見に行くで！,sm46663376,True
347413,そーき(爪楊枝P),2016,2016-04-27 21:30:00,ひとりでとことこツーリング01-02　～指宿市魚見岳下山～,sm28722951,2026-08-13 20:00:00,みんなでとことこドライブ300-03　～枕崎市　ONE 海鮮丼～,sm46655141,True
359726,Ganaha Chan,2025,2025-08-24 03:01:04,【富山県】美しすぎる魚津の水【北陸イタコのB級グルメ旅】,sm45329697,2025-11-23 00:33:04,【富山県】赤い色のラーメン…ヤツだ、ヤツが来たんだ【北陸イタコのB級グルメ旅】,sm45653653,True
382031,御朱印,2022,2022-12-17 19:00:00,東北きりたんと行く青森旅2 青森巡礼編その2 大間到着,sm41498404,2026-03-01 06:30:00,東北きりたんと行く宮城旅　道の駅・東松島【日帰り旅行祭N2026】,sm46006006,True
383044,湊(みなと),2023,2023-05-14 21:27:02,【京町セイカ車載】セイカさんと一緒にバイクで出掛けたい 納車編【2023初投稿動画祭】,sm42221754,2026-07-20 19:00:00,【シンプル車載動画投稿祭】富士山と玉子サンド【セイカフェス2026】,sm46564257,True
400072,47GUN /（・A・）P,2020,2020-04-06 02:23:02,【VOICEROID車載】結月ゆかり朗読車載（仮,sm36630268,2026-07-10 22:08:20,X-フォーメーション【VOICEROID車載】【バイク車載】【シンプル車載動画投稿祭2026】,sm46534632,True
400526,miitin,2023,2023-12-12 12:00:00,あおあかと行く　～岡山一番街地下駐車場～,sm43136628,2026-07-12 20:00:00,あおあかと行く！　～ＦＬ５で能登半島！編～,sm46542072,True
402644,マーク,2022,2022-05-09 03:49:02,イタコといく滋賀県ドライブその０【VOICEROID車載】,sm40441930,2025-11-01 19:00:00,【関西×車載×感謝祭】イタコといく滋賀県ドライブその４４【VOICEROID車載】,sm45566720,True
409930,市松【ペケペケ農園】,2023,2023-07-13 00:11:02,2023年7月12日　農作業日誌P688　ミニクーパーに乗って伊豆へと走りに行っただけだった・・・,sm42476105,2026-06-25 00:13:41,2026年6月24日　日記1766　芝川沿いの用水路の近くを走り続けるよ,sm46474258,True
419993,げんつば,2023,2023-07-17 21:51:02,【シンプル車載動画投稿祭】宮ケ瀬湖へいってこよう！【4輪車載】,sm42497519,2026-07-25 16:57:26,ゴムで膨らむダムを見に、オフロードを通って【ニコニコダム祭り】,sm46588472,True
440220,だわ(終わった人),2023,2023-07-22 19:09:02,きりたんのご近所ツーリング　＃１,sm42516899,2026-08-13 13:11:46,てきとう一人語り　＃４８１,sm46661970,True
470999,ゆっくりゼルビス,2023,2023-07-26 20:28:02,ゆっくりゼルビス京都ツーリング　その3,sm42533381,2026-02-14 09:23:04,物干しフェザ夫のお伊勢神頼みツーリングその4,sm45944403,True
482215,龍崎さもぉ,2019,2019-05-11 13:55:02,【音街ウナ&amp;東北きりたん車載】VERSYS1000se　成田キャンプ動画Part1,sm35107484,2026-06-20 00:31:30,筑波山・朝日峠ヒルクライム2026 コスプレ参加で銀のガマダメだった話,sm46454761,True
482467,masa＠,2023,2023-07-17 17:00:00,【シンプル車載動画投稿祭】自転車で行こう、筑波山【弦巻マキ】,sm42492709,2025-11-19 18:00:00,【自転車登山】大菩薩嶺、晩秋のヒルクライム＆稜線歩き【弦巻マキ】,sm45639118,True
490821,しろくろぱんだ,2021,2021-09-20 04:05:02,動画編集練習編　part1,sm39360758,2026-07-20 19:30:00,【VoiSona Talk車載】とあるふつーのOLの休日2【シンプル車載動画投稿祭2026】,sm46568342,True
501305,猫乃 政宗,2022,2022-05-26 20:00:00,【VOICEROID車載】CB1100で行く大山&amp;蒜山【レンタルおバイクツーリング日誌】,sm40520846,2026-07-20 18:00:00,【シンプル車載動画投稿祭】モカ「へへっ...とうとうアクションカム買っちゃった」【VOICEROID車載】,sm46570271,True
509719,szk（すずき）,2021,2021-09-28 20:30:00,バイクとゆかりと知らない景色 ～#1 都心の表情～【VOICEROID劇場風車載】,sm39400674,2025-11-25 11:45:00,嵐の中めざせ関東→大阪！～雨風ツーリング～[すずきとゆづきと知らない景色 ADV],sm45641049,True
513789,佐久ハラミ,2025,2025-12-07 00:00:00,【例のアレ投稿祭】琴詠ニアさんと行く例のアレのお店【こうめ家】,sm45699896,2026-06-05 18:00:00,【琴詠ニア新規立ち絵記念投稿祭2026夏】琴詠ニアさんと行く温泉【エミナース温泉 七福の湯】,sm46387959,True
516062,laime,2026,2026-05-07 21:36:03,【ゆるっと国道走破と寄り道さんぽ】国道 113 号（ 新潟 ～ 福島 ）,sm46281321,2026-05-24 18:03:04,【ゆるっと国道走破と寄り道さんぽ】国道 400 号（ 茨城 ～ 福島 ）,sm46350783,True
522924,いるふぁ,2018,2018-05-12 00:15:05,[VOICEROID車載] 今日のバイク日記 Part1 [結月ゆかり実況],sm33194350,2026-08-12 21:17:32,いつも見てくれている視聴者姉貴達のお礼や性癖の話をお喋りしてくれるフィーちゃん,sm46659193,True
523247,がとも,2022,2022-05-13 11:00:00,車載動画：横浜環状4号線 青葉～金沢,sm40455620,2026-03-06 16:27:04,【山形】聞いたら忘れられない地名と馬見ヶ崎川の影響【天童鮨洗線】,sm46027144,True
526795,saka,2018,2018-01-03 05:07:11,【VOICEROID車載】Take it to Drive ! ; 揖斐川沿岸00,sm32524598,2025-08-21 07:00:00,【第11回ひじき祭】「Sisters Affection」　Take It To Drive !：シーズン5 エピソード4（前編）【VOICEROID車載劇場】,sm45313516,True
540931,Choco-R,2022,2022-05-22 00:05:03,【弦巻マキ車載】マキちゃんとちょっとそこまで！ Dest. 1 ファミマとうどん,sm40501213,2026-08-12 17:00:00,プラグイン・トゥ・ユー　Ex. Ep. 5 風の吹く方、海の方,sm46655501,True
543186,幹久,2018,2018-12-15 04:40:02,【車載動画】ゆかり＆あかりの　まだ見ぬ世界に旅に出よう！,sm34320312,2026-07-13 18:00:00,【シンプル車載動画投稿祭2026】まだ見ぬ世界に旅に出よう！ Record EX：茨城県桜川市～笠間市,sm46543042,True
545702,yuya,2026,2026-03-18 23:57:04,【手抜き車載祭】河津桜の下見に行きました。,sm46072134,2026-03-18 23:57:04,【手抜き車載祭】河津桜の下見に行きました。,sm46072134,True
548350,チアキ,2021,2021-02-13 20:34:02,"【SR400車載】SRさん～Her name is &quot;SR&quot;～chapter,00",sm38268938,2025-10-16 20:49:02,"【車載動画】SRさん chapter,25「こういうのでいいんだよ」",sm45523392,True
555897,くまの,2025,2025-03-15 12:42:03,琴葉つーりんぐ！！　納車編　【Eliminator】,sm44763928,2026-05-23 00:00:00,【ぬいぐるみ旅行祭】琴葉つーりんぐ！！あしかがフラワーパーク,sm46340924,True
562263,しるべえ,2024,2024-11-06 19:00:00,【CoeFont車載】Xでコペン買ったと言うツイートを見かけたので【納車動画】,sm44293495,2026-08-13 19:00:00,すわざれ～百均のチビ扇風機でカメラ冷やしてみたで【VOICEVOX車載】,sm46661966,True
562335,Clef,2022,2022-09-04 09:00:00,【紲星あかり車載】モンキー125旅日記 #1 古井家住宅,sm41027138,2026-07-14 19:00:00,【シンプル車載動画投稿祭2026】因幡街道最大の宿場町として栄えた町,sm46548035,True
562471,タクト,2018,2018-09-02 12:40:02,Ridingあっと01 船に乗ろう,sm33790769,2026-07-03 22:27:00,弦巻マキとRidingあっとSS SCENE47【2026GW北海道編 視聴者さんってこういうのが好きなんでしょ？】上陸から釧路まで,sm46497557,True
570347,おハゲ,2022,2022-10-15 20:21:02,【VOICEROID車載】おハゲのツーリング日誌　第一話「ハゲ」【MT-03】,sm41235797,2025-11-02 17:00:00,【TigerSport660】タイガー＆ハゲ Part7「リベンジ福島編」【Voiceroid車載】,sm45582253,True
573827,下小川,2026,2026-06-15 23:27:06,【参加者目線】菊月痛車で行くお台場痛車天国2026春【ゆかマキ車載】,sm46439871,2026-07-09 00:46:02,【シンプル車載動画投稿祭】秋葉原で令和最新版光るスピーカーを見たい【弦巻マキ】,sm46528348,True
573900,vstk,2020,2020-11-16 00:11:03,めいかーず・すくらんぶる！！山陰編その１,sm37825131,2026-07-18 00:00:00,しんぷるすくらんぶる　レジェンドへん【シンプル車載動画投稿祭2026】,sm46560196,True
585812,ふみづきたくみ,2026,2026-05-03 21:10:05,初投稿！【驚愕】地下1000mに1万個の金色のセンサー…？物理学の聖地『超カミオカンデ』が凄すぎた！,sm46263551,2026-05-03 21:10:05,初投稿！【驚愕】地下1000mに1万個の金色のセンサー…？物理学の聖地『超カミオカンデ』が凄すぎた！,sm46263551,True
587122,百舌鳥,2022,2022-08-19 00:00:00,【信濃路周遊記 １】梅雨入り前のビーナスライン【レコスタ車載】,sm40930122,2025-12-05 22:49:04,【信濃路周遊記８】夏至の鉢伏山【レコスタ車載】,sm45698181,True
597270,グレート GAEA GX,2020,2020-01-26 15:07:02,【結月ゆかり車載】Ninjaでゆかりさんが喋って走る～福井県三方五湖～,sm36277812,2026-07-10 20:00:21,【結月ゆかり車載】Ninjaでゆかりさんが喋って走る　～鈴鹿の熱いやつ～,sm46534106,True
624671,senri,2026,2026-05-08 20:31:04,【CeVIO車載】つづみツーリング 渋峠編,sm46284259,2026-05-24 19:43:03,【CeVIO車載】つづみツーリング つまごいパノラマライン編,sm46351461,True
632044,ゴーマゲドン,2021,2021-10-02 20:33:02,【レコスタ車載】ヤマハノススメ #1（カメラテスト）【第二回原石祭】,sm39422687,2026-07-20 23:23:00,【シンプル車載動画投稿祭】ヤマハノススメEX03 三田の山奥 芝桜,sm46572297,True
650423,常陸秋子,2024,2024-08-05 22:28:09,小樽三人娘と往く 北海道プチドライブ！,sm43905660,2026-06-03 02:27:08,小樽三人娘がゆく 北海道山道ドライブ！　4日目,sm46388792,True
654718,enu,2022,2022-11-13 11:25:04,【CeVIO車載】八咫烏神社へW杯祈願 (奈良県宇陀市)【ヤタガラス】,sm41366010,2026-08-10 00:00:00,【ニコニコ登山祭】神仏習合! 吉野曼荼羅を巡る【Cevio車載】,sm46647490,True
655081,エスト,2024,2024-01-21 19:00:00,【メタボイロ車載】ボイロ車載14年をデータで振り返ろう！,sm43297615,2026-06-12 19:30:00,視聴者のニーズじゃない。ボイロ車載が短尺化した理由【VOICEROID解説】,sm46309687,True
686754,ROMman,2020,2020-06-29 05:05:02,【アシスト車載】＼（ず・ω・だ）／ゆるチャリそして、宮城県 1個目 ネェル・ヒルクライム・エコ,sm37108957,2026-08-07 01:51:16,【アシスト車載】＼（ず・ω・だ）／ゆるチャリそして、宮城県 276個目 仙台育英甲子園出場で油そば500円,sm46635021,True
692241,モヤイ,2021,2021-03-15 22:48:03,【A.I.VOICE車載】茜ちゃんボンジョルノ!!-都道8号～コメダ珈琲練馬土支田店-,sm38427200,2026-07-13 18:00:00,【シンプル車載動画投稿祭2026】ミコトと北欧風とカレースープ【モンキー125】,sm46543418,True
751817,まめちち,2023,2023-10-13 21:00:00,【日帰り旅行祭2023】蔵王エコーラインと周辺でお土産収集【東北姉妹と温泉むすめ】,sm42877409,2026-06-14 20:00:00,【栃木旅行祭】那須高原で昭和レトロ旅！【温泉むすめ】,sm46434629,True
753685,numanuma,2022,2022-11-18 18:00:00,【Motoguzzi】紅葉を見にダムへツーリングしてみた【MOTOVLOG】,sm41388115,2025-10-03 00:00:00,【投稿祭】My Road My Ice create【ソフトクリーム車載】,sm45470904,True
760860,esk,2025,2025-07-19 05:47:03,対馬の海中鳥居,sm45201226,2026-07-20 09:02:32,ちょうじゃばる【シンプル車載動画投稿祭2026】,sm46569389,True
784610,かずわん,2025,2025-01-26 10:23:02,【車載動画】初投稿テスト,sm44579940,2026-07-20 19:00:00,【シンプル車載投稿祭2026】おうどんアテンド,sm46570169,True
794719,鯖塩定食,2026,2026-07-07 00:00:00,【シンプル車載動画投稿祭2026】双葉とお散歩 - 自転車車載編,sm46517852,2026-07-07 00:00:00,【シンプル車載動画投稿祭2026】双葉とお散歩 - 自転車車載編,sm46517852,True
833705,ミギンコ,2023,2023-06-15 23:00:00,【VOICEPEAK車載】邪神ちゃん バイクツーリング#1,sm42357433,2026-07-21 00:00:00,【VOICEROID車載】第3回ニコニコダム祭りですの【邪神ちゃんバイクツーリング】,sm46572596,True
840332,Take0m,2020,2020-03-09 21:14:02,【VOICEROID車載】サニーロードと食事処「1分弱車載前夜祭」,sm36486708,2026-07-16 20:04:19,【シンプル車載動画投稿祭】和歌山市のボードゲーム会参加【ソフトウェアトーク車載】【蓮鬼ねむ誕生祭2026】,sm46555650,True
841467,ねこさん,2022,2022-04-03 08:02:02,【CeVIO AI車載+A.I.VOICE車載】ONEとあかりのみち、さんぽ。#0「も一度、二人で、みち、さんぽ。」,sm40266551,2026-05-08 00:00:00,【ｺｯｼｮﾘ注意】【アイボス車載】ONEとあかりのみち、さんぽ。外伝Ex.3「ふうふで、さくらの、みち、さんぽ。」【百合カプ旅行祭】【二週間投稿祭投稿祭】,sm46280814,True
871184,riderlock,2018,2018-12-01 19:46:02,【きりたん☆ジムカ】ジムカーナ始めました 事務茶屋杯 第4戦,sm34255245,2025-10-23 22:53:03,鈴菌祭典！ GSX-S/Rミーティングに行ってきたよ！！,sm45547927,True
913632,駆けるよっしーチャンネル,2026,2026-05-26 18:00:00,(#43)エブリイワゴン　日本本土四極　最西端「神埼鼻（こうざきばな）」（長崎）　へ行ってきた！,sm46251840,2026-05-26 18:00:00,(#43)エブリイワゴン　日本本土四極　最西端「神埼鼻（こうざきばな）」（長崎）　へ行ってきた！,sm46251840,True
921619,秋桐さるびあ,2026,2026-08-13 15:30:47,【2026初投稿動画祭】山口県の美祢線を自動車車載で辿ってみる【中国うさぎ】【VOICEVOX5周年文化祭】,sm46662241,2026-08-13 15:30:47,【2026初投稿動画祭】山口県の美祢線を自動車車載で辿ってみる【中国うさぎ】【VOICEVOX5周年文化祭】,sm46662241,True
923088,座間野,2022,2022-04-05 23:05:03,【VOICEROID車載】サクッと巡る北信州！ たかやしろ・見晴らし街道＆牧の入高原,sm40279173,2026-03-20 23:39:06,【手抜き車載祭】長野　毛無峠　雨　楽しい,sm46079100,True
937813,Megmarian,2021,2021-08-21 00:16:02,セイカとゆかりのこの辺でちょいとドライブ #0 お試し投稿・北海道百年記念塔【ボイロ車載】,sm39213477,2026-07-14 18:00:00,ゆかりんのたまには自分もドライブ(仮) 三笠の歴史とジオを感じよう編【シンプル車載動画投稿祭2026】,sm46546629,True
957090,みこと,2022,2022-03-13 11:00:00,そくドラ！番外編  SSTR2021 #1「分水嶺を越えて」,sm40168196,2026-06-01 01:07:03,いせとめぐる　#11 SSTR2026往路編　走り出し　たった10分　即不動,sm46380923,True
964560,kyon,2022,2022-01-30 08:00:00,【VOICEROID車載】琵琶湖住まいの琴葉姉妹は旅に出たい～琵琶湖お散歩編Part01～,sm39965439,2026-04-25 11:00:00,【VOICEROID車載】花と団子どちらもいただく 石山寺のお花見ツーリング 琵琶湖住まいの琴葉姉妹は旅に出たい～琵琶湖お散歩編Part17～　,sm46195978,True
971438,ふぁー,2020,2020-08-30 17:17:00,【ボイロ車載】信州在住初心者ライダーが地元ツーリングルートを開拓する話　第１話【CBR400R】,sm37440916,2026-08-09 17:17:00,【ボイロ車載】信州在住初心者ライダーが全国のツーリングルートを開拓する話　第35話　青森県・龍飛崎,sm46644062,True
972959,紫.,2017,2017-03-17 04:00:00,関東甲信越小さなバイク旅【2017】第0.5回秋葉原,sm30838925,2026-07-18 15:22:34,【シンプル車載動画投稿祭2026】この素晴らしいCASTに祝福を！#××草加IC→新倉PA,sm46562145,True
980198,ABSsuper,2023,2023-07-12 17:54:00,めたん紀行　＃１　月ヶ谷温泉あめご膳！【シンプル車載動画投稿祭】,sm42457093,2026-07-13 17:53:00,めたん紀行　＃２２　再訪 門司港の焼きカレー！【VOICEROID車載】【シンプル車載動画投稿祭2026】,sm46538054,True
991436,燕太郎(クビ),2026,2026-07-15 18:00:00,宮舞モカ 厳冬期赤岳に行くッ【シンプル車載投稿祭＆宮舞モカ投稿祭夏】,sm46549827,2026-07-15 18:00:00,宮舞モカ 厳冬期赤岳に行くッ【シンプル車載投稿祭＆宮舞モカ投稿祭夏】,sm46549827,True
992223,matsu,2018,2018-11-25 12:31:02,【あかり車載】あかりさんの　さて今日は何をしましょうか？その2～ビワイチサイクリング_1～,sm34224828,2025-10-12 15:07:03,せや！山登ろ！～三上山～,sm45504483,True
1044855,神尾,2020,2020-01-12 19:55:03,01｜つくで手作り村｜結月ゆかりと行くMAZDA３車載旅,sm36217430,2026-05-16 20:00:00,56｜浜松市の山の方｜ゆかりと青のロードスター,sm46317487,True
1064813,こぐにー,2023,2023-11-16 00:00:00,【野外料理祭２】ゆかりとあかねのキャンプ道　鉄山キャンプ場と秋の刀　【VOICEROIDキャンプ】,sm42990524,2025-08-24 21:30:07,【VOICEORID劇場】人妻マキちゃんのふたりごと【第11回ひじき祭＆ギャルゲ車載投稿祭】,sm45332955,True
1077366,ケイリアン,2025,2025-11-20 21:27:03,北海道東部登山紀行　羅臼岳、斜里岳、雄阿寒岳　1日目 準備編,sm45645959,2025-11-20 21:27:03,北海道東部登山紀行　羅臼岳、斜里岳、雄阿寒岳　1日目 準備編,sm45645959,True
1082101,(´・ω・｀),2017,2017-09-17 07:04:36,【ロードバイク車載】響・きりたんの自転車旅行　スバルライン編,sm31939328,2026-05-26 10:48:04,【ロードバイク】あかり・きりたんの自転車旅行R　グランフォンド小諸2026,sm46357523,True
1108845,shifu,2019,2019-04-29 22:00:00,【琴葉茜車載】バイクとどこ行こ？part.0【納車】,sm35045991,2026-07-11 18:00:00,【琴葉葵車載】どこ行こツーリング備忘録 番外編【シンプル車載動画投稿祭2026】,sm46535146,True
1116209,T2,2026,2026-07-20 17:15:11,【シンプル車載動画投稿祭2026】琵琶湖東岸を朝駆け、朝ラーする動画,sm46570719,2026-07-20 17:15:11,【シンプル車載動画投稿祭2026】琵琶湖東岸を朝駆け、朝ラーする動画,sm46570719,True
1123615,にｓリバー,2020,2020-03-05 00:13:02,【1分弱車載前夜祭】4つタイヤあるから4輪車載！【ゆっくり車載】,sm36461517,2026-02-11 17:23:04,【ボイロ車載】フェアレディZで新しいカメラのテストドライブ【Insta360】,sm45934765,True
1134428,ほぼかに@れっどへっど,2020,2020-12-21 09:58:02,【VOICEROID】TW225でソロキャンプツーリング！千葉 お台場海浜庭園前編,sm37994759,2026-07-03 18:02:35,おじさんがお酒を買いに行くだけツーリング～梅雨の晴れ間のトコトコツーリングin銚子編～【VOICEROID車載】,sm46507348,True
1161653,須藤,2020,2020-08-29 13:16:03,10年前のロードで走ろう 1,sm37434005,2026-03-27 00:53:04,体力バカのロングポタ28 TJO25 DNFしました【没動画】,sm46099971,True
1164347,孫の手,2016,2016-06-03 21:01:00,【そくドラ！外縁隊】 神様が往く！16年6月その1【車載オフ】,sm28974762,2026-08-10 19:09:50,【そくドラ！外縁隊】 神様が往く！２６年８月その１【ビーナスライン】,sm46650639,True
